user_id	history	indices	values
4953	"[2528 3061 1722  257 1665 1462  846 1489 1781 2543 1010  845  921 2607
 2798 1848  199 1816  709  630]"	"[2015 1637 1485  146 1978  542 1181   61 1143  406 1849 1200 1708  626
 1751  447 1193 1832  826  112  409 1863  855  823 1707 1820  664 1173
 1166 1802  171  803]"	"[12.426213    7.2335906   5.5225215   5.3568263   4.666442    4.257832
  4.240137    4.1915917   4.1403685   3.0590067   3.0109468   2.9890473
  2.946994    2.7650056   2.760883    2.590355    2.468112    2.3709724
  2.334324    2.3043773   1.993297    1.968543    1.8043288   1.6308953
  1.393336    1.2120441   1.0108955   0.8275361   0.8170283   0.767858
  0.7283095   0.69740427]"
4953	"[3061 1722  257 1665 1462  846 1489 1781 2543 1010  845  921 2607 2798
 1848  199 1816  709  630 2844]"	"[2015 1637 1765 1832 1200 1708  415 1567 1304   35 1863 1420 1978  171
  177 1230 1173 1193  980  447 1119 1141  823 1798 1780 1195  905  146
  803  313  139 1839]"	"[13.346532    6.406612    5.7625284   4.894017    4.356678    4.082818
  3.5830014   3.5001078   3.4097016   3.2080505   2.6529446   2.5142064
  2.2624884   2.193785    2.083023    2.0415473   1.7980316   1.6728914
  1.6124231   1.5257952   1.5008131   1.4735024   1.4646862   1.135213
  1.0607798   1.0002269   0.9923713   0.9861014   0.8509349   0.8090258
  0.71345884  0.68167907]"
4953	"[1722  257 1665 1462  846 1489 1781 2543 1010  845  921 2607 2798 1848
  199 1816  709  630 2844 2114]"	"[2015 1637  185 1230 1832  918 1863  680 1849  171 1200  177 1978 1388
  458  242  139 1567  146  855  421  447 1173 1131 1207  905  980 1708
  970 1559  121 1592]"	"[12.388992    8.002166    7.012438    5.7001505   4.1154094   3.6597757
  3.2625587   3.160177    2.943426    2.7716508   2.7663033   2.4619384
  2.308407    2.2553666   2.1672537   2.075945    1.848302    1.6271381
  1.4968846   1.4812555   1.4380585   1.2481502   1.2246193   1.109317
  1.0697706   1.0585535   0.99376804  0.7945315   0.7842343   0.60498315
  0.5314065   0.47368437]"
5004	"[3053 2857 2064 2090 3026 2051  264 2750 3122 1174 1003 2792 2224 2136
  529  170   29 2145  147 2567]"	"[  61  112 1376 1637  803 1402  542  223 1559 1556  458 1915 1895 1051
  652  233 1119 1605  156  759  409 1143 1737  171 1522 1849 1567 1069
 1888 1230  415  688]"	"[10.913869   8.742455   7.2648163  6.473067   5.678033   4.608029
  4.4339747  4.1454883  3.6367378  2.782301   2.7427387  2.392339
  2.269467   2.070384   2.0636654  2.0116255  1.9525146  1.9085343
  1.5083814  1.3840041  1.3748667  1.2939255  1.2920748  1.2801833
  1.2417326  1.1568148  1.1472582  1.1156096  1.0681047  1.0560156
  1.0354493  1.0036993]"
5004	"[2857 2064 2090 3026 2051  264 2750 3122 1174 1003 2792 2224 2136  529
  170   29 2145  147 2567 1694]"	"[1556 1940  447  112  223  233   61 1637 1559 1230  409 1166 1605  759
  803 1078  458 1895 1051 1567 1462 1634 1746 1402 1820 1963 1915  533
 1446 1143  171  506]"	"[9.973908   8.19664    7.635296   5.1632752  5.027031   4.6733646
 4.428341   3.8070383  3.6489131  3.5987988  3.035971   2.8355188
 2.7164347  2.706466   2.5236008  2.508319   2.3180964  2.1730716
 1.9051808  1.6170324  1.4904878  1.3583895  1.286654   1.2444173
 1.0827447  1.0197127  0.9969186  0.8878261  0.8862858  0.86938083
 0.79932857 0.77172756]"
5039	"[3099 2852 2959 3093 3079 3028 3061  726  450  817 2344 1278 1612 1466
  394 2203 2735 2630 1483 2655]"	"[ 626  980  533  265 1637  803  823 1131  652 1192 1978 1895  550  447
 1863 1746 1605 1195 1567  409  458 1230  177 2015  421 1802  855  314
  121 1592 1847 1329]"	"[12.504128   5.828192   5.427817   5.2599335  4.8771544  4.853593
  4.797084   3.6399362  3.3971465  3.2270238  2.9963808  2.6641502
  2.372164   2.1731427  2.0224164  1.9951937  1.7887657  1.784189
  1.7766731  1.7171171  1.6970588  1.6809953  1.5302114  1.502944
  1.421075   1.291193   1.1263105  1.054184   1.0359584  0.9663271
  0.9454033  0.836674 ]"
5039	"[2852 2959 3093 3079 3028 3061  726  450  817 2344 1278 1612 1466  394
 2203 2735 2630 1483 2655 3111]"	"[1846 1637  980 1963  869  823  674 1198 1200 1708  803 1592  171  406
 1230 1978 1119 1849 1555 1192  962 1567 1078  865 1604  242  409 1863
  146 1765 1581 1820]"	"[10.183816   7.09869    6.8672647  4.43968    4.3971334  4.3640924
  4.041575   3.979067   3.679121   3.6164608  3.413402   3.014031
  2.9356093  2.9000688  2.8803356  2.8444667  2.7668645  2.751768
  2.7472415  2.1883566  2.1504903  1.6886684  1.6841451  1.6627514
  1.6366835  1.420054   1.405509   1.2910938  1.2887923  1.2808194
  1.2064795  1.1601448]"
5039	"[2959 3093 3079 3028 3061  726  450  817 2344 1278 1612 1466  394 2203
 2735 2630 1483 2655 3111 3066]"	"[  39  823  980  626  313 1846 1637 1555  652 1832  406 1200  533  803
  409  139 1863 1978 1193  177  458 1192  550 1592 1567  855 1336 1131
 1895  447 1830 1173]"	"[7.4727983  7.394767   7.1315756  6.9647985  6.3433957  5.4071417
 5.3629622  5.199505   4.679868   4.6531024  3.6764407  3.5948608
 3.2389646  2.8087666  2.6177733  2.504118   2.088447   1.9944239
 1.7293333  1.6403066  1.6309365  1.5778519  1.5520763  1.5343379
 1.3805493  1.3402067  0.98858935 0.94309974 0.9384609  0.91314834
 0.8935528  0.8929577 ]"
5039	"[3093 3079 3028 3061  726  450  817 2344 1278 1612 1466  394 2203 2735
 2630 1483 2655 3111 3066  695]"	"[ 823 1884  980 1637   35  626 1200 1119 1567 1078 1207  313  447 1555
 1846 1556  177  458 1192 1336 1230 1193 1634 1847 1863 1420 1195  406
 1708 1963 1832 1592]"	"[9.574847   8.654952   8.437363   5.704175   5.171194   3.566663
 3.483928   3.3582854  3.190787   3.1847959  3.0669951  2.9497216
 2.8237565  2.7525148  2.5966125  2.5782886  2.5190597  2.5079412
 2.4159384  2.249996   2.123473   2.0861664  2.0796895  1.6399896
 1.602756   1.5673285  1.422756   1.1945379  1.1929241  1.0577954
 0.9538467  0.88654494]"
5039	"[3079 3028 3061  726  450  817 2344 1278 1612 1466  394 2203 2735 2630
 1483 2655 3111 3066  695 2956]"	"[ 823 1477 1637 1978  980 1078  626 1555  146 1592 1336 1847  139 1708
  855  406 1193  458   61  409  803 1832  177  865   35 1567 1200  991
 1051 1293 1802 1863]"	"[9.512636   8.525452   7.6879644  6.237076   5.3171763  4.0951858
 3.794747   3.762695   3.7200658  3.6691942  3.3461106  2.9485235
 2.890025   2.424232   2.413468   2.3900719  2.2354748  1.9738847
 1.8959843  1.8668492  1.7614208  1.6483176  1.6388191  1.4756687
 1.4423194  1.3693231  1.1533982  1.0918298  1.0164859  0.9599724
 0.8574245  0.78788906]"
5039	"[3028 3061  726  450  817 2344 1278 1612 1466  394 2203 2735 2630 1483
 2655 3111 3066  695 2956   17]"	"[ 823 1673 1637  980 1592  313 1634 1230 1207  406 1555 1847 1863  458
 1832  177  550 1131   35   61 1336 1766  855 1963 1567  401  158  661
 1895 1119  905  447]"	"[12.088536    6.8109627   6.271008    5.8133917   5.1982284   4.882866
  4.230335    4.150732    4.038906    3.7995546   3.7872548   3.1623383
  2.7081535   2.6930091   2.5012167   2.4408822   2.2662947   2.0104973
  1.9672564   1.152134    1.088791    0.79667276  0.78684473  0.74669814
  0.69856334  0.6477409   0.5792403   0.50806     0.5035197   0.5021189
  0.37099242  0.33810985]"
5039	"[3061  726  450  817 2344 1278 1612 1466  394 2203 2735 2630 1483 2655
 3111 3066  695 2956   17 2051]"	"[ 823  980 1637  770  652  139  855 1909  694 1863  458 1230  542 1462
   61  447 1820   35 1172 1078  171 1178 1402 1766  177  406  146 1173
 1567  241  409 1708]"	"[13.034915   8.281864   4.8345075  4.5863605  4.363657   3.7671814
  3.5761857  3.5552945  3.446498   3.3430016  3.125918   2.930628
  2.8841872  2.8585908  2.576999   2.5006287  2.4955387  2.4606059
  2.3662856  1.7538935  1.7341607  1.6010649  1.4607846  1.382033
  1.2498167  1.193193   1.146717   1.1363033  1.0944375  1.0295997
  0.9917628  0.9462831]"
5039	"[ 726  450  817 2344 1278 1612 1466  394 2203 2735 2630 1483 2655 3111
 3066  695 2956   17 2051 1013]"	"[ 823  980  385  680 1637  626 1846 1078  542 1173  177  852  855 1336
 1863  171  652  447  313 1230 1832 1555  146 1634  406  458 1709 1192
 1131  139 1462 1567]"	"[9.89449   7.702426  7.0831413 6.3998632 5.4045773 5.083692  4.878738
 3.7546487 3.7191195 3.4932413 3.3817635 3.3581614 3.1826577 2.846921
 2.6211498 2.529236  2.27898   2.2229743 2.1306913 2.0562308 2.0285141
 1.821787  1.7587304 1.5499176 1.301073  1.2548813 1.2203374 1.2109421
 1.1769612 1.164592  1.1002831 1.0083139]"
5039	"[ 450  817 2344 1278 1612 1466  394 2203 2735 2630 1483 2655 3111 3066
  695 2956   17 2051 1013 2441]"	"[ 823   99 1637  589 1555 1230 1802  177  803 1862  980 1002  268  626
   96  447  855  550  146 1336 1200  242 1863  171  165   35  652 1192
  458 1567  978 1324]"	"[9.127661  7.051699  5.483268  5.207446  5.103287  4.6251826 4.585193
 4.220105  4.066437  3.9965963 3.8933403 3.8853307 3.8314574 3.5672166
 3.0098886 2.9518738 2.8496003 2.843283  2.7220383 2.4889958 2.355687
 2.3122497 2.0067294 1.8256875 1.8235681 1.7404608 1.7067114 1.6820371
 1.6289649 1.5925701 1.5897048 1.5611424]"
5039	"[ 817 2344 1278 1612 1466  394 2203 2735 2630 1483 2655 3111 3066  695
 2956   17 2051 1013 2441 3021]"	"[ 823 1785 1637 1099 1839  171 1200 1555  447  139  803  146 1634  980
 1832  855 1230 1143  542  406  313 1336 1078  971 1420 1863   99  177
   61 1746  121  874]"	"[9.701367   8.71324    5.7223907  5.362239   4.9222116  4.445771
 4.42231    4.2886033  4.272748   4.11081    4.030807   3.772226
 3.5826423  3.5744166  3.2726626  3.1703677  3.1203666  2.9350963
 2.6092167  2.5939507  2.5896034  2.4815204  2.4049783  1.7097065
 1.4433134  1.3785663  1.3181405  1.3000396  1.2797757  1.0100138
 0.97559774 0.9601195 ]"
5039	"[2344 1278 1612 1466  394 2203 2735 2630 1483 2655 3111 3066  695 2956
   17 2051 1013 2441 3021 2581]"	"[ 823 1185 1230 1637  855  980  313 1863  146  421  803  415  177 1051
 1555 1846 1195 1634  223 1839  171 1592  406  991 1002  458 1207  139
 1832 1192 1420 1746]"	"[11.303758    7.419791    5.754521    5.66536     5.254592    4.19507
  3.9204495   3.780975    3.4529085   3.250979    3.110503    2.836697
  2.7351027   2.6590426   2.5652363   2.5192463   2.511989    2.2586522
  1.730217    1.6122077   1.5835412   1.4946486   1.4250869   1.4113986
  1.2549785   1.24899     1.1228032   1.0377281   0.9322973   0.7564719
  0.66882885  0.64874375]"
5039	"[1278 1612 1466  394 2203 2735 2630 1483 2655 3111 3066  695 2956   17
 2051 1013 2441 3021 2581  889]"	"[ 823 1925 1637  313  267  139  447  803 1143 1863 1634 1119  542 1766
 1051   99  458 1832  146 1462  826 1230 1002  177  406 1963 1237  980
  415   61 1159 1960]"	"[13.057792   7.183275   5.5749817  4.979826   4.9622545  4.9380918
  4.4203434  4.137574   3.7854762  3.29304    3.2442884  3.1884944
  2.6032531  2.5637054  2.548431   2.4837308  2.3937914  2.2216797
  2.073493   1.9274135  1.8117121  1.7723968  1.7630929  1.6506033
  1.3733224  1.3587546  1.3278662  1.2709883  1.1567311  1.0795989
  0.9256902  0.9137826]"
5039	"[1612 1466  394 2203 2735 2630 1483 2655 3111 3066  695 2956   17 2051
 1013 2441 3021 2581  889  888]"	"[ 823  267 1637 1634  177 1863 1462  171  313  803  447 1051   99   61
 1832  139 1192  421 1207 1766 1615 1230  146  458 1166 1143 1846 1388
  415 1193 1501 1555]"	"[11.957651   6.3709345  5.9194098  4.820553   4.4980593  3.990971
  3.6294894  3.6126795  3.5360444  3.1947565  3.0121734  2.9736257
  2.9476402  2.889982   2.8020635  2.5965636  2.4501247  2.4138439
  2.1335015  2.0615034  2.0028174  1.8310788  1.6155624  1.5969896
  1.5646757  1.3939291  1.330995   1.2597518  1.2422532  1.1533406
  1.1254215  1.1032517]"
5039	"[1466  394 2203 2735 2630 1483 2655 3111 3066  695 2956   17 2051 1013
 2441 3021 2581  889  888 1269]"	"[ 823  803 1637 1708 1230  826  383   61 1863  928 1181  139 1402 1103
 1701 1839  409 1372 1431 1480 1636 1420 1746  138  177  867 1555 1514
 1008  406  413  353]"	"[11.486632   4.9111814  4.139049   3.9388986  3.6561854  3.401642
  3.3998456  3.38991    3.2245896  3.1469188  3.0299065  3.024679
  2.9931347  2.9513447  2.8498886  2.8444483  2.8408701  2.7740214
  2.5971909  2.5725737  2.4938374  2.4374938  2.4017558  2.3391314
  2.3298993  2.2506595  2.12075    2.1074517  2.1030571  2.0217338
  1.8753715  1.8608017]"
5093	"[3042 2530 3108 3109 3111 3113 3098 2475 3125 3049 3121 1912 3083 3093
  485  198 1737 1332 2114 1579]"	"[1559 1637   83 1863  139 1420 1078 1075  112 1166 1895  491  458 1849
  823 1820 1051 1708 1402  991  313 1832  121 1802  759 1915  447 1634
 1193 1847 1131 1230]"	"[10.59119    7.1060934  6.6662655  6.0728407  6.033045   5.1661754
  5.1405015  4.4028673  4.304283   4.161853   3.267794   3.1888325
  3.1131468  3.033521   2.5724285  2.5213182  2.394657   2.3747895
  2.3294659  2.3059256  2.2183573  2.0482295  1.939701   1.9174047
  1.7873547  1.7599344  1.5004541  1.373109   1.351725   1.2478077
  1.2148054  1.1633649]"
5093	"[2530 3108 3109 3111 3113 3098 2475 3125 3049 3121 1912 3083 3093  485
  198 1737 1332 2114 1579 2287]"	"[ 815 1143 1637   61  803  223 1051 1863 1200  139  112  458 1676  652
 1820 1207 1849  991 1230 1895 1555 1832  421  823 1166  626  826 1195
 1541  370 1119  182]"	"[9.146715   8.251815   7.4342623  6.63608    5.9585977  5.481636
 4.274061   4.20089    4.0786853  3.994837   3.6943107  3.3785617
 3.1415188  2.9736495  2.6298604  2.3778152  2.2307875  2.0050292
 1.9368984  1.9179668  1.8669969  1.7112526  1.7109222  1.6776563
 1.2214627  1.22138    1.1746302  1.1589197  1.0481932  1.0440931
 1.0281053  0.91813374]"
5093	"[3108 3109 3111 3113 3098 2475 3125 3049 3121 1912 3083 3093  485  198
 1737 1332 2114 1579 2287 2120]"	"[ 591 1230 1637 2015  223  112 1051 1192 1592 1131 1849  855 1963   35
 1207 1847  803 1097 1634 1802  458 1200  652 1559 1567 1820  421  905
  185  139  626 1746]"	"[8.438949  6.858285  6.6302404 6.543753  6.2247696 4.60505   4.2557135
 4.245951  3.7387779 3.4685624 3.4649181 3.2041664 3.1800942 2.9761577
 2.5249343 2.5084429 2.3977656 2.3336627 2.319552  2.2993596 1.9873391
 1.9526464 1.9133422 1.8073845 1.7704539 1.7240361 1.597466  1.3457925
 1.2329006 1.0313957 0.961172  0.9013167]"
5093	"[3109 3111 3113 3098 2475 3125 3049 3121 1912 3083 3093  485  198 1737
 1332 2114 1579 2287 2120 3059]"	"[1820 1289 1637  803 1849  855  447  458 1230 1402  112 1863 1559  823
 1915  121  759 1143  652  409 1634 1195 1746 1605 1336  530  146   61
   35 1231  991 2015]"	"[11.967111   11.040872    5.1947274   4.251417    3.987171    3.7869349
  3.5934224   3.290288    3.2613022   3.1723225   2.939231    2.8060713
  2.7316148   2.5682664   2.5518253   2.3454225   2.2801993   2.27742
  2.0454712   1.9986458   1.930817    1.8398147   1.7722425   1.5238824
  1.2041379   1.0593133   1.0120018   0.9802008   0.8803736   0.8396647
  0.7639043   0.75139725]"
5093	"[3111 3113 3098 2475 3125 3049 3121 1912 3083 3093  485  198 1737 1332
 2114 1579 2287 2120 3059 1712]"	"[1782 1173  823  447 1637  680 1634 1915 1863  855  803 1119 1336  626
 1559 1230  852  652 1895 1462 1820  826 1709  112 2015  550  905  223
  865  770 1885 1143]"	"[7.6489725 7.4712625 7.0860696 5.847409  5.266607  4.881057  4.8755465
 4.8255043 4.3050585 4.1489024 3.792295  3.4795809 3.2123034 3.014868
 3.0063677 2.9252613 2.7655358 2.6248696 2.6146128 2.608899  2.293061
 2.2592459 1.8122139 1.7457318 1.7194746 1.6153438 1.576791  1.3955742
 1.2316983 1.1816695 1.1801369 1.1684009]"
5093	"[3113 3098 2475 3125 3049 3121 1912 3083 3093  485  198 1737 1332 2114
 1579 2287 2120 3059 1712 2060]"	"[1846 1820  803 1634 1637  139   61    6  823 1915 1559 1166 1589  146
 1143 1388  458 1605  626 1555 1849 1195  855 1230  223 1708 1200 1863
  313 1402 1567  640]"	"[8.347636   7.03654    6.3776293  6.3568506  5.5796547  5.2827673
 5.27744    4.2091455  4.1777077  3.8688877  3.774799   3.4949975
 3.0240645  2.9948711  2.9305267  2.8621585  2.6577487  2.3318765
 2.0894065  2.0144212  2.003727   1.9740491  1.9717547  1.9403278
 1.8752608  1.5250387  1.2357496  1.1978662  1.1403923  0.9760273
 0.9737297  0.95055467]"
5149	"[2901 2981 2904 2947 2974 2919 2920 2921 2948 2916 2950 1700 1993 2593
 2739 1836 2134 2139 2964 2853]"	"[1820 1658 1637 1193  550  826  626  242  991  112  447 1915 1978 1402
 1420 1746  803  139  704 1051   99  759 1847 2015 1200  327  146 1832
  855 1802 1176 1105]"	"[11.633384   9.794985   6.828656   5.0899544  4.433941   4.303328
  3.815595   3.713473   3.5887146  3.5275767  3.0323138  2.874
  2.802247   2.599517   2.5960627  2.5400922  2.2423835  2.059076
  2.0569904  1.8717504  1.7321253  1.5866401  1.3723265  1.3536859
  1.3127633  1.2485375  1.057074   1.0545263  1.0502018  1.0406623
  1.0093117  0.9875045]"
5149	"[2981 2904 2947 2974 2919 2920 2921 2948 2916 2950 1700 1993 2593 2739
 1836 2134 2139 2964 2853  191]"	"[  57 1143  409 1637 1832  112 1420 1847 1388 2015  242  664 1193  803
 1231 1915 1556  447  855 1708 1402 1863   99  313  110  759 1820 1166
  146 1200  823 1230]"	"[10.494671   8.389591   6.609565   6.1913967  6.0823565  4.4176083
  3.97971    3.917316   3.608066   3.4241822  2.9882424  2.657578
  2.4834538  2.3356593  2.3340561  2.2705073  2.1783874  2.1561527
  2.016109   1.9803599  1.8705981  1.791749   1.6412243  1.6022465
  1.528753   1.5068314  1.3807263  1.3470948  1.2717257  1.2250932
  1.1560421  0.9261849]"
5149	"[2904 2947 2974 2919 2920 2921 2948 2916 2950 1700 1993 2593 2739 1836
 2134 2139 2964 2853  191 1819]"	"[2015  571 1637 1143 1832  313 1847  409  826  447 1820 1863  112 1051
  121  458 1746 1230  823 1231 1556  421 1193 1420 1915 1559 1462  542
  855  242 1911 1192]"	"[8.611683   8.510841   7.0489483  6.2900867  6.195052   5.9416285
 5.3998036  4.961631   4.9150243  3.0913572  2.741314   2.496638
 2.4957643  2.400504   2.3033757  2.1671643  2.0170643  1.7865684
 1.7835081  1.6878183  1.650242   1.6167223  1.4616492  1.4485171
 1.3494557  1.211011   1.1652861  1.1405228  1.0911778  0.90611684
 0.7281277  0.67117804]"
5149	"[2947 2974 2919 2920 2921 2948 2916 2950 1700 1993 2593 2739 1836 2134
 2139 2964 2853  191 1819 2344]"	"[2015 1305 1832 1637  112  409 1820 1131  313 1078 1863  421 1802 1402
 1166 1556  458 1051 1346 1231  823  542  855 1193  905  447  826  626
  550 1200 1847 1963]"	"[8.828141  8.319395  7.5435014 6.9705253 5.73265   5.3459506 4.0169816
 3.368459  3.183771  3.0387945 2.9095702 2.5112505 2.4116838 2.3331335
 2.1725507 2.1329582 2.0426798 1.9349129 1.9295354 1.8723686 1.7448995
 1.6648182 1.4611701 1.3431467 1.3345978 1.2785532 1.2160848 1.1954094
 1.0787711 1.0347981 0.9573867 0.8628075]"
5149	"[2974 2919 2920 2921 2948 2916 2950 1700 1993 2593 2739 1836 2134 2139
 2964 2853  191 1819 2344 2824]"	"[2015 1820   51 1637  313 1832 1346 1051  112 1143  421  458 1200 1231
 1847 1193 1846  409  626 1676 1166   61  146  542  233  652  406  121
 1078  759 1556 1131]"	"[10.928932    9.440254    6.747251    6.7143717   4.712821    4.031173
  4.030258    3.8010492   3.5371401   3.4110036   3.3808465   2.6723523
  2.5254927   2.3665383   2.0498123   1.9361353   1.8475854   1.7439028
  1.6042753   1.4943944   1.3641015   1.1437905   1.1174669   1.0389317
  1.0036554   0.9977312   0.94117     0.9017415   0.772956    0.6413057
  0.5745472   0.49650326]"
5149	"[2919 2920 2921 2948 2916 2950 1700 1993 2593 2739 1836 2134 2139 2964
 2853  191 1819 2344 2824 2367]"	"[2015  171 1637 1888  852 1559  626   35  112  991 1200  826  409  803
  759 1915  421 1634 1119 1193  458 1420 1820 1895  542 1231 1832  550
  139 1346  242 1143]"	"[10.680803    9.224724    7.939388    7.6237016   5.386632    4.471678
  4.3580384   3.499599    3.011778    2.70226     2.6729503   2.4469602
  2.3503127   2.1337914   2.0280237   1.9731766   1.9291059   1.8887304
  1.6639514   1.5656946   1.4834177   1.4531797   1.4068414   1.3686044
  1.3578196   1.3034518   1.1195208   0.8034324   0.7619964   0.7432604
  0.70196986  0.5709586 ]"
5149	"[2920 2921 2948 2916 2950 1700 1993 2593 2739 1836 2134 2139 2964 2853
  191 1819 2344 2824 2367  201]"	"[ 812  803 1637  409  421 2015 1746 1402 1559  138  823 1556  112 1166
 1915 1131  447  664  626 1420  542   61 1231 1119  550  415 1445   84
 1305 1712 1360  561]"	"[9.938817  7.1381307 5.755607  5.4027963 4.9074874 4.6584425 4.6448393
 4.465617  3.8236754 3.7587361 3.6500618 3.5989077 3.5632122 3.2695153
 3.1456773 3.0563142 3.005029  2.5510845 2.4544668 2.299099  2.236197
 1.9752219 1.8980634 1.7968367 1.7932651 1.7272135 1.627778  1.3958023
 1.3380735 1.2608039 1.2415941 1.1718123]"
5149	"[2921 2948 2916 2950 1700 1993 2593 2739 1836 2134 2139 2964 2853  191
 1819 2344 2824 2367  201 2304]"	"[  41 1637 2015  803 1832 1078  112  421  233 1592  242  626 1192 1119
  447  139 1230 1915 1231  146  991  652  599 1746  550 1978  673 1847
 1567  470 1683 1923]"	"[9.733822  7.7015657 7.131371  5.180493  5.1385636 4.704628  4.331966
 4.2520013 3.852102  3.682553  3.5508845 3.371579  3.2922633 3.2629728
 2.8406968 2.4993734 2.2640197 2.1707065 1.9826248 1.9814227 1.7556499
 1.7362442 1.6324363 1.5506909 1.5366052 1.4008049 1.1704712 1.1560479
 1.0845621 1.058232  1.0545098 1.043586 ]"
5149	"[2948 2916 2950 1700 1993 2593 2739 1836 2134 2139 2964 2853  191 1819
 2344 2824 2367  201 2304 1596]"	"[1022 1637 1445 1832  652 1849 1207  313  421  826 1143 1230  139 2015
  447   35  823  121  626 1402 1847 1461 1915 1131  458 1978 1051   61
 1690  673  146 1820]"	"[11.137861   8.335863   6.5790596  6.5281167  4.3053174  4.0367103
  3.8318744  3.703972   3.5661032  3.5614948  3.4683757  3.3787365
  2.9266698  2.7348197  2.6491644  2.5910563  2.1839309  2.1797507
  2.1523955  2.0698411  1.9361815  1.8798354  1.7147349  1.6498731
  1.615121   1.5127567  1.4745263  1.3117052  1.2650194  1.2550502
  1.1883798  1.1863703]"
5149	"[2916 2950 1700 1993 2593 2739 1836 2134 2139 2964 2853  191 1819 2344
 2824 2367  201 2304 1596  979]"	"[ 590 1143 1637  823  182 1846 1746  447  139 1832  313 1207  458 1978
  550 1231   61  406  171  652  803 1336  826 1863 1103 1195 1200 1193
 1895  275 1008  423]"	"[11.406462    8.194317    7.372099    5.0956893   4.8668623   4.831363
  4.0842624   4.052055    3.7237318   3.6574583   3.5819452   3.5470376
  3.2906725   2.7637436   2.623235    2.5969775   2.5448039   2.5442984
  2.473618    2.3403482   2.2188334   1.5589199   1.4778177   1.3746479
  1.3318679   1.2618551   1.2100241   1.0070937   0.95297235  0.88678265
  0.87806606  0.8669591 ]"
5149	"[2950 1700 1993 2593 2739 1836 2134 2139 2964 2853  191 1819 2344 2824
 2367  201 2304 1596  979  999]"	"[ 435 1131 1637  855  121 1402   35  139 1420  406 1895  421 2015  823
  826 1193 1231  233 1802  409  171  905 1634  177 1605  242 1230  642
  626  980 1143 1958]"	"[11.506139   8.9037895  6.639162   6.079396   5.4396935  4.9973907
  4.55373    4.5226564  4.439585   4.1428037  3.6614594  3.3338962
  2.7852433  2.5787802  2.365135   2.1307096  2.0628421  2.0561898
  2.0493793  1.8810891  1.6843834  1.6353567  1.5866615  1.5392026
  1.5121791  1.5114746  1.3994161  1.3488159  1.3234437  1.189466
  1.1863394  1.1680202]"
5149	"[1700 1993 2593 2739 1836 2134 2139 2964 2853  191 1819 2344 2824 2367
  201 2304 1596  979  999  863]"	"[1285 1637  406  421 1832  803  112  626  991 1462  823 1746 1119 1051
 1078 1445 2015  550 1556  415   61 1231 1978  171  409 1430  311  674
 1895 1131 1809  458]"	"[9.327965  9.03977   6.221252  5.5262914 5.3549604 5.21381   4.8908668
 4.608383  4.4722624 4.198786  3.6878283 2.9946659 2.7245052 2.6591938
 2.505354  2.4620543 2.2134964 2.2038343 2.1387997 1.9448851 1.9063672
 1.7119186 1.7016242 1.3752756 1.3277807 1.1990032 1.186833  1.0891144
 1.0509828 1.0505348 0.9589884 0.8993273]"
5149	"[1993 2593 2739 1836 2134 2139 2964 2853  191 1819 2344 2824 2367  201
 2304 1596  979  999  863 1255]"	"[ 901 1637  112  852 1131  626 1388  680 1173 2015  823 1166 1207 1849
 1200  146  905  406 1978 1402 1846  421 1746 1592 1445 1832  597  826
  177  458  542  139]"	"[8.4777975  8.421758   6.2474594  6.169188   5.171547   5.0476866
 4.781825   4.496146   4.1888723  3.9625905  3.915559   3.7287033
 2.8131132  2.5818622  2.2837646  2.28011    1.8549597  1.6605382
 1.5854045  1.4648242  1.416177   1.4160918  1.3433723  1.3116623
 1.2105691  1.2027074  1.1738012  1.0063475  0.90960026 0.8673762
 0.7148249  0.6649538 ]"
5149	"[2593 2739 1836 2134 2139 2964 2853  191 1819 2344 2824 2367  201 2304
 1596  979  999  863 1255  474]"	"[1125  852  855  823 1637  826  112  626 1173  447  121  550   35 1131
 1634  171  803  905 2015 1402 1336  242 1420  458 1231 1605  406  992
 1863  482  177  415]"	"[9.790512   9.333894   7.5874896  6.4926624  5.995855   5.1586514
 5.0403547  4.8866     4.1245165  4.0974402  3.88104    3.1707017
 3.0360332  2.9547193  2.6138072  2.55833    2.5278242  2.2084248
 1.9303824  1.8652936  1.7003547  1.6289196  1.3453987  1.3437321
 1.2004206  1.1644611  1.0492452  0.818805   0.741561   0.73905146
 0.69710493 0.6424063 ]"
5149	"[2739 1836 2134 2139 2964 2853  191 1819 2344 2824 2367  201 2304 1596
  979  999  863 1255  474  860]"	"[1173 1225  383 1637 1388 1131  313 1420 1402  826  458  991 1200 1143
  112  121 1231 1863  406  855 2015  139 1230  626  242  803  409 1895
 1676 1193 1634  599]"	"[9.996166   9.624635   7.5227175  6.813806   4.924685   4.844643
 4.5126047  4.013297   3.6173084  3.5296886  3.5147722  3.08055
 2.8848486  2.7830544  2.769796   2.7045848  2.4536092  2.3644185
 1.997675   1.9532307  1.8104402  1.6348544  1.5614204  1.3515884
 1.2819828  1.2661711  1.0356992  0.97239894 0.880469   0.810904
 0.7659322  0.7415909 ]"
